Week,Year,GID,Name,Pos,Team,h.a,Oppt,DK.points,DK.salary,first_name,last_name,plyr.nm,Team_fmt,Opp_fmt
9,2019,4653,"James, Jesse",TE,det,a,oak,1.3,2800,Jesse,James,J.James,DET,OAK
9,2019,4666,"Bell, Blake",TE,kan,h,min,1.2,2500,Blake,Bell,B.Bell,KC,MIN
9,2019,4618,"Burton, Trey",TE,chi,a,phi,0,2900,Trey,Burton,T.Burton,CHI,PHI
9,2019,4738,"Firkser, Anthony",TE,ten,a,car,0,2500,Anthony,Firkser,A.Firkser,TEN,CAR
9,2019,4697,"Manhertz, Chris",TE,car,h,ten,0,2500,Chris,Manhertz,C.Manhertz,CAR,TEN
9,2019,4761,"Beck, Andrew",TE,den,h,cle,0,2500,Andrew,Beck,A.Beck,DEN,CLE
9,2019,4324,"Lewis, Marcedes",TE,gnb,a,lac,0,2500,Marcedes,Lewis,M.Lewis,GB,LAC
9,2019,4759,"Winchester, James",TE,kan,h,min,0,2500,James,Winchester,J.Winchester,KC,MIN
9,2019,4742,"Schultz, Dalton",TE,dal,a,nyg,0,2500,Dalton,Schultz,D.Schultz,DAL,NYG
9,2019,4730,"Thomas, Ian",TE,car,h,ten,0,2500,Ian,Thomas,I.Thomas,CAR,TEN
9,2019,4542,"Green, Virgil",TE,lac,h,gnb,0,2500,Virgil,Green,V.Green,LAC,GB
9,2019,4538,"Kendricks, Lance",TE,lac,h,gnb,0,2500,Lance,Kendricks,L.Kendricks,LAC,GB
9,2019,4535,"Smith, Lee",TE,buf,h,was,0,2500,Lee,Smith,L.Smith,BUF,WAS
9,2019,4763,"Holtz, J.P.",TE,chi,a,phi,0,2500,J.P.,Holtz,J.Holtz,CHI,PHI
9,2019,4689,"Koyack, Ben",TE,jac,h,hou,0,2500,Ben,Koyack,B.Koyack,JAX,HOU
9,2019,4669,"Pruitt, MyCole",TE,ten,a,car,0,2500,MyCole,Pruitt,M.Pruitt,TEN,CAR
9,2019,4652,"Kroft, Tyler",TE,buf,h,was,0,2600,Tyler,Kroft,T.Kroft,BUF,WAS
9,2019,4764,"Yelder, Deon",TE,kan,h,min,0,2500,Deon,Yelder,D.Yelder,KC,MIN
9,2019,4708,"Daniels, Darrell",TE,ari,h,sfo,0,2500,Darrell,Daniels,D.Daniels,ARI,SF
9,2019,4577,"Toilolo, Levine",TE,sfo,a,ari,0,2500,Levine,Toilolo,L.Toilolo,SF,ARI
9,2019,4767,"Hentges, Hale",TE,was,a,buf,0,2500,Hale,Hentges,H.Hentges,WAS,BUF
9,2019,4688,"Vannett, Nick",TE,pit,h,ind,0,2600,Nick,Vannett,N.Vannett,PIT,IND
9,2019,5436,"Brown, Daniel",TE,nyj,a,mia,0,2500,Daniel,Brown,D.Brown,NYJ,MIA
9,2019,4691,"Braunecker, Ben",TE,chi,a,phi,0,2500,Ben,Braunecker,B.Braunecker,CHI,PHI
9,2019,4737,"Smythe, Durham",TE,mia,h,nyj,0,2500,Durham,Smythe,D.Smythe,MIA,NYJ
9,2019,4732,"Conklin, Tyler",TE,min,a,kan,0,2500,Tyler,Conklin,T.Conklin,MIN,KC
9,2019,4648,"Brate, Cameron",TE,tam,a,sea,0,3100,Cameron,Brate,C.Brate,TB,SEA
9,2019,4758,"Wesco, Trevon",TE,nyj,a,mia,0,2500,Trevon,Wesco,T.Wesco,NYJ,MIA
9,2019,4709,"Shaheen, Adam",TE,chi,a,phi,-1,2600,Adam,Shaheen,A.Shaheen,CHI,PHI
9,2019,7032,Houston,Def,hou,a,jac,19,2800,,Houston,Houston,HOU,JAX
9,2019,7024,Pittsburgh,Def,pit,h,ind,19,2400,,Pittsburgh,Pittsburgh,PIT,IND
9,2019,7009,Dallas,Def,dal,a,nyg,18,3700,,Dallas,Dallas,DAL,NYG
9,2019,7003,Baltimore,Def,bal,h,nwe,13,2300,,Baltimore,Baltimore,BAL,NE
9,2019,7005,Carolina,Def,car,h,ten,11,2800,,Carolina,Carolina,CAR,TEN
9,2019,7004,Buffalo,Def,buf,h,was,8,3800,,Buffalo,Buffalo,BUF,WAS
9,2019,7016,Miami,Def,mia,h,nyj,8,2700,,Miami,Miami,MIA,NYJ
9,2019,7013,Indianapolis,Def,ind,a,pit,8,2800,,Indianapolis,Indianapolis,IND,PIT
9,2019,7017,Minnesota,Def,min,a,kan,7,2700,,Minnesota,Minnesota,MIN,KC
9,2019,7026,LA Chargers,Def,lac,h,gnb,7,2000,,LA Chargers,LA Chargers,LAC,GB
9,2019,7022,Oakland,Def,oak,h,det,6,2300,,Oakland,Oakland,OAK,DET
9,2019,7023,Philadelphia,Def,phi,h,chi,6,3000,,Philadelphia,Philadelphia,PHI,CHI
9,2019,7021,New York J,Def,nyj,a,mia,6,3500,,New York J,New York J,NYJ,MIA
9,2019,7030,Tennessee,Def,ten,a,car,6,2600,,Tennessee,Tennessee,TEN,CAR
9,2019,7014,Jacksonville,Def,jac,h,hou,5,2500,,Jacksonville,Jacksonville,JAX,HOU
9,2019,7008,Cleveland,Def,cle,a,den,5,3100,,Cleveland,Cleveland,CLE,DEN
9,2019,7006,Chicago,Def,chi,a,phi,4,2900,,Chicago,Chicago,CHI,PHI
9,2019,7018,New England,Def,nwe,a,bal,4,4500,,New England,New England,NE,BAL
9,2019,7010,Denver,Def,den,h,cle,3,2900,,Denver,Denver,DEN,CLE
9,2019,7027,San Francisco,Def,sfo,a,ari,3,4000,,San Francisco,San Francisco,SF,ARI
9,2019,7028,Seattle,Def,sea,h,tam,3,3600,,Seattle,Seattle,SEA,TB
9,2019,7020,New York G,Def,nyg,h,dal,3,1900,,New York G,New York G,NYG,DAL
9,2019,7012,Green Bay,Def,gnb,a,lac,2,3400,,Green Bay,Green Bay,GB,LAC
9,2019,7031,Washington,Def,was,a,buf,2,1800,,Washington,Washington,WAS,BUF
9,2019,7029,Tampa Bay,Def,tam,a,sea,1,2100,,Tampa Bay,Tampa Bay,TB,SEA
9,2019,7015,Kansas City,Def,kan,h,min,1,2200,,Kansas City,Kansas City,KC,MIN
9,2019,7011,Detroit,Def,det,a,oak,0,2600,,Detroit,Detroit,DET,OAK
9,2019,7001,Arizona,Def,ari,h,sfo,0,2200,,Arizona,Arizona,ARI,SF
10,2019,1539,"Jones, Daniel",QB,nyg,a,nyj,34.32,5700,Daniel,Jones,D.Jones,NYG,NYJ
10,2019,1527,"Jackson, Lamar",QB,bal,a,cin,33.42,7300,Lamar,Jackson,L.Jackson,BAL,CIN
10,2019,1523,"Mahomes II, Patrick",QB,kan,a,ten,32.84,7000,Patrick,Mahomes II,P.Mahomes,KC,TEN
10,2019,1537,"Murray, Kyler",QB,ari,a,tam,30.76,6500,Kyler,Murray,K.Murray,ARI,TB
10,2019,1501,"Prescott, Dak",QB,dal,h,min,29.88,6400,Dak,Prescott,D.Prescott,DAL,MIN
10,2019,1529,"Allen, Josh",QB,buf,a,cle,25.44,6300,Josh,Allen,J.Allen,BUF,CLE
10,2019,1465,"Winston, Jameis",QB,tam,h,ari,23.32,6800,Jameis,Winston,J.Winston,TB,ARI
10,2019,1524,"Darnold, Sam",QB,nyj,h,nyg,21.7,5800,Sam,Darnold,S.Darnold,NYJ,NYG
10,2019,1410,"Tannehill, Ryan",QB,ten,h,kan,19.94,5100,Ryan,Tannehill,R.Tannehill,TEN,KC
10,2019,1519,"Trubisky, Mitchell",QB,chi,h,det,19.72,5100,Mitchell,Trubisky,M.Trubisky,CHI,DET
10,2019,1415,"Cousins, Kirk",QB,min,a,dal,19.3,6100,Kirk,Cousins,K.Cousins,MIN,DAL
10,2019,1494,"Driskel, Jeff",QB,det,a,chi,19.06,4100,Jeff,Driskel,J.Driskel,DET,CHI
10,2019,1536,"Allen, Kyle",QB,car,a,gnb,18.48,5100,Kyle,Allen,K.Allen,CAR,GB
10,2019,1528,"Mayfield, Baker",QB,cle,h,buf,17.62,5000,Baker,Mayfield,B.Mayfield,CLE,BUF
10,2019,1412,"Wilson, Russell",QB,sea,a,sfo,17.58,6500,Russell,Wilson,R.Wilson,SEA,SF
10,2019,1301,"Ryan, Matt",QB,atl,a,nor,15.58,6100,Matt,Ryan,M.Ryan,ATL,NO
10,2019,1242,"Fitzpatrick, Ryan",QB,mia,a,ind,14.06,5200,Ryan,Fitzpatrick,R.Fitzpatrick,MIA,IND
10,2019,1526,"Rudolph, Mason",QB,pit,h,lar,13.58,4900,Mason,Rudolph,M.Rudolph,PIT,LA
10,2019,1231,"Rivers, Philip",QB,lac,a,oak,13.28,5500,Philip,Rivers,P.Rivers,LAC,OAK
10,2019,1441,"Carr, Derek",QB,oak,h,lac,13.12,5600,Derek,Carr,D.Carr,OAK,LAC
10,2019,1452,"Garoppolo, Jimmy",QB,sfo,h,sea,13.02,6300,Jimmy,Garoppolo,J.Garoppolo,SF,SEA
10,2019,1151,"Brees, Drew",QB,nor,h,atl,11.48,6700,Drew,Brees,D.Brees,NO,ATL
10,2019,1545,"Finley, Ryan",QB,cin,h,bal,10.88,4800,Ryan,Finley,R.Finley,CIN,BAL
10,2019,1252,"Rodgers, Aaron",QB,gnb,h,car,10.02,6600,Aaron,Rodgers,A.Rodgers,GB,CAR
10,2019,1336,"Hoyer, Brian",QB,ind,h,mia,9.16,5900,Brian,Hoyer,B.Hoyer,IND,MIA
10,2019,1490,"Goff, Jared",QB,lar,a,pit,6.72,6200,Jared,Goff,J.Goff,LA,PIT
10,2019,1530,"Hill, Taysom",QB,nor,h,atl,3.08,4000,Taysom,Hill,T.Hill,NO,ATL
10,2019,1408,"Griffin III, Robert",QB,bal,a,cin,0.7,5000,Robert,Griffin III,R.Griffin III,BAL,CIN
10,2019,1442,"Bortles, Blake",QB,lar,a,pit,0.1,4200,Blake,Bortles,B.Bortles,LA,PIT
10,2019,1525,"Rosen, Josh",QB,mia,a,ind,0,4700,Josh,Rosen,J.Rosen,MIA,IND
10,2019,5445,"Henry, Derrick",RB,ten,h,kan,36.1,6400,Derrick,Henry,D.Henry,TEN,KC
10,2019,5559,"Cook, Dalvin",RB,min,a,dal,31.3,9100,Dalvin,Cook,D.Cook,MIN,DAL
10,2019,5536,"McCaffrey, Christian",RB,car,a,gnb,29.1,10500,Christian,McCaffrey,C.McCaffrey,CAR,GB
10,2019,5543,"Jones, Aaron",RB,gnb,h,car,27.3,7400,Aaron,Jones,A.Jones,GB,CAR
10,2019,5617,"Jones, Ronald",RB,tam,h,ari,23.6,4300,Ronald,Jones,R.Jones,TB,ARI
10,2019,2991,"Gordon, Melvin",RB,lac,a,oak,23.3,4600,Melvin,Gordon,M.Gordon,LAC,OAK
10,2019,5535,"Mixon, Joe",RB,cin,h,bal,20.1,4700,Joe,Mixon,J.Mixon,CIN,BAL
10,2019,5565,"Carson, Chris",RB,sea,a,sfo,19.1,6700,Chris,Carson,C.Carson,SEA,SF
10,2019,5712,"Jacobs, Josh",RB,oak,h,lac,19.1,5700,Josh,Jacobs,J.Jacobs,OAK,LAC
10,2019,5622,"Chubb, Nick",RB,cle,h,buf,17.1,7000,Nick,Chubb,N.Chubb,CLE,BUF
10,2019,2888,"Bell, Le'Veon",RB,nyj,h,nyg,16.8,6900,Le'Veon,Bell,L.Bell,NYJ,NYG
10,2019,5562,"Kamara, Alvin",RB,nor,h,atl,15.4,8200,Alvin,Kamara,A.Kamara,NO,ATL
10,2019,2957,"Williams, Damien",RB,kan,a,ten,14.9,4900,Damien,Williams,Dam. Williams,KC,TEN
10,2019,5560,"Hunt, Kareem",RB,cle,h,buf,14.4,3000,Kareem,Hunt,K.Hunt,CLE,BUF
10,2019,5608,"Hill, Brian",RB,atl,a,nor,14.1,3900,Brian,Hill,B.Hill,ATL,NO
10,2019,5564,"Cohen, Tarik",RB,chi,h,det,13.7,4200,Tarik,Cohen,T.Cohen,CHI,DET
10,2019,5575,"Ekeler, Austin",RB,lac,a,oak,12.8,5500,Austin,Ekeler,A.Ekeler,LAC,OAK
10,2019,5507,"Barber, Peyton",RB,tam,h,ari,11.7,3700,Peyton,Barber,P.Barber,TB,ARI
10,2019,5586,"McKissic, J.D.",RB,det,a,chi,11.5,4300,J.D.,McKissic,J.McKissic,DET,CHI
10,2019,2994,"Coleman, Tevin",RB,sfo,h,sea,11.2,5600,Tevin,Coleman,T.Coleman,SF,SEA
10,2019,5446,"Drake, Kenyan",RB,ari,a,tam,10.1,5500,Kenyan,Drake,K.Drake,ARI,TB
10,2019,2793,"Ingram, Mark",RB,bal,a,cin,9.4,7100,Mark,Ingram,M.Ingram,BAL,CIN
10,2019,5548,"Mack, Marlon",RB,ind,h,mia,9.2,7000,Marlon,Mack,M.Mack,IND,MIA
10,2019,5628,"Ballage, Kalen",RB,mia,a,ind,8.5,3800,Kalen,Ballage,K.Ballage,MIA,IND
10,2019,5623,"Hines, Nyheim",RB,ind,h,mia,8.4,4500,Nyheim,Hines,N.Hines,IND,MIA
10,2019,5444,"Elliott, Ezekiel",RB,dal,h,min,8.3,8900,Ezekiel,Elliott,E.Elliott,DAL,MIN
10,2019,5490,"Richard, Jalen",RB,oak,h,lac,8.3,3600,Jalen,Richard,J.Richard,OAK,LAC
10,2019,5764,"Ingold, Alec",RB,oak,h,lac,8.2,3000,Alec,Ingold,A.Ingold,OAK,LAC
10,2019,5614,"Barkley, Saquon",RB,nyg,a,nyj,8.1,8800,Saquon,Barkley,S.Barkley,NYG,NYJ
10,2019,5717,"Singletary, Devin",RB,buf,a,cle,8,5000,Devin,Singletary,D.Singletary,BUF,CLE
10,2019,2930,"Freeman, Devonta",RB,atl,a,nor,7.8,5100,Devonta,Freeman,D.Freeman,ATL,NO
10,2019,2992,"Gurley, Todd",RB,lar,a,pit,7.3,6100,Todd,Gurley,T.Gurley,LA,PIT
10,2019,5688,"Samuels, Jaylen",RB,pit,h,lar,7,6300,Jaylen,Samuels,J.Samuels,PIT,LA
10,2019,5720,"Mattison, Alexander",RB,min,a,dal,6.4,4500,Alexander,Mattison,A.Mattison,MIN,DAL
10,2019,5541,"Williams, Jamaal",RB,gnb,h,car,6.3,5200,Jamaal,Williams,J.Williams,GB,CAR
10,2019,5713,"Montgomery, David",RB,chi,h,det,6,5300,David,Montgomery,D.Montgomery,CHI,DET
10,2019,5697,"Ogunbowale, Dare",RB,tam,h,ari,5.4,3200,Dare,Ogunbowale,D.Ogunbowale,TB,ARI
10,2019,5414,"Mostert, Raheem",RB,sfo,h,sea,4.5,3200,Raheem,Mostert,R.Mostert,SF,SEA
10,2019,5567,"Breida, Matt",RB,sfo,h,sea,4.5,4900,Matt,Breida,M.Breida,SF,SEA
10,2019,2899,"Murray, Latavius",RB,nor,h,atl,3.9,7300,Latavius,Murray,L.Murray,NO,ATL
10,2019,5788,"Laird, Patrick",RB,mia,a,ind,3.9,3000,Patrick,Laird,P.Laird,MIA,IND
10,2019,5449,"Washington, DeAndre",RB,oak,h,lac,3.9,3100,DeAndre,Washington,D.Washington,OAK,LAC
10,2019,5573,"Edmunds, Trey",RB,pit,h,lar,3.5,3400,Trey,Edmunds,T.Edmunds,PIT,LA
10,2019,5742,"Johnson, Ty",RB,det,a,chi,2.9,4100,Ty,Johnson,T.Johnson,DET,CHI
10,2019,5472,"Perkins, Paul",RB,det,a,chi,2.8,3300,Paul,Perkins,P.Perkins,DET,CHI
10,2019,2467,"Gore, Frank",RB,buf,a,cle,2.6,4000,Frank,Gore,F.Gore,BUF,CLE
10,2019,2912,"Line, Zach",RB,nor,h,atl,2.5,3000,Zach,Line,Z.Line,NO,ATL
10,2019,5708,"Williams, Darrel",RB,kan,a,ten,2.5,3200,Darrel,Williams,Dar.Williams,KC,TEN
10,2019,5625,"Wilkins, Jordan",RB,ind,h,mia,2,4000,Jordan,Wilkins,J.Wilkins,IND,MIA
10,2019,5744,"Thompson, Darwin",RB,kan,a,ten,1.7,3000,Darwin,Thompson,D.Thompson,KC,TEN
10,2019,5681,"Edwards, Gus",RB,bal,a,cin,1.7,4800,Gus,Edwards,G.Edwards,BAL,CIN
10,2019,2819,"Powell, Bilal",RB,nyj,h,nyg,1.5,3000,Bilal,Powell,B.Powell,NYJ,NYG
10,2019,5547,"Gallman, Wayne",RB,nyg,a,nyj,1.5,4200,Wayne,Gallman,W.Gallman,NYG,NYJ
10,2019,2805,"DiMarco, Patrick",RB,buf,a,cle,1.4,3000,Patrick,DiMarco,P.DiMarco,BUF,CLE
10,2019,5741,"Bawden, Nick",RB,det,a,chi,1.3,3000,Nick,Bawden,N.Bawden,DET,CHI
10,2019,2887,"Barner, Kenjon",RB,atl,a,nor,1.2,3100,Kenjon,Barner,K.Barner,ATL,NO
10,2019,5719,"Hill, Justice",RB,bal,a,cin,1.1,3700,Justice,Hill,J.Hill,BAL,CIN
10,2019,5783,"Brooks-James, Tony",RB,pit,h,lar,1.1,3000,Tony,Brooks-James,T.Brooks-James,PIT,LA
10,2019,5789,"Gaskin, Myles",RB,mia,a,ind,1,3000,Myles,Gaskin,M.Gaskin,MIA,IND
10,2019,5441,"Brown, Malcolm",RB,lar,a,pit,1,4600,Malcolm,Brown,M.Brown,LA,PIT
10,2019,5395,"Johnson, David",RB,ari,a,tam,1,5700,David,Johnson,D.Johnson,ARI,TB
10,2019,2889,"Bernard, Giovani",RB,cin,h,bal,0.8,4000,Giovani,Bernard,G.Bernard,CIN,BAL
10,2019,5626,"Logan, T.J.",RB,tam,h,ari,0.6,3000,T.J.,Logan,T.Logan,TB,ARI
10,2019,5716,"Henderson, Darrell",RB,lar,a,pit,0.4,4100,Darrell,Henderson,D.Henderson,LA,PIT
10,2019,5504,"Watt, Derek",RB,lac,a,oak,0.1,3000,Derek,Watt,D.Watt,LAC,OAK
10,2019,5451,"Williams, Jonathan",RB,ind,h,mia,0.1,3000,Jonathan,Williams,J.Williams,IND,MIA
10,2019,5662,"Boone, Mike",RB,min,a,dal,0,3000,Mike,Boone,M.Boone,MIN,DAL
10,2019,5483,"Washington, Dwayne",RB,nor,h,atl,0,3000,Dwayne,Washington,D.Washington,NO,ATL
10,2019,5735,"Bonnafon, Reggie",RB,car,a,gnb,0,3700,Reggie,Bonnafon,R.Bonnafon,CAR,GB
10,2019,5510,"Pope, Troymaine",RB,lac,a,oak,0,3000,Troymaine,Pope,T.Pope,LAC,OAK
10,2019,5663,"Bellore, Nick",RB,sea,a,sfo,0,3000,Nick,Bellore,N.Bellore,SEA,SF
10,2019,5737,"Cox, Chandler",RB,mia,a,ind,0,3000,Chandler,Cox,C.Cox,MIA,IND
10,2019,5588,"Penny, Elijhaa",RB,nyg,a,nyj,0,3000,Elijhaa,Penny,E.Penny,NYG,NYJ
10,2019,2995,"Abdullah, Ameer",RB,min,a,dal,0,3000,Ameer,Abdullah,A.Abdullah,MIN,DAL
10,2019,2974,"Perry, Senorise",RB,buf,a,cle,0,3100,Senorise,Perry,S.Perry,BUF,CLE
10,2019,2822,"Sherman, Anthony",RB,kan,a,ten,0,3000,Anthony,Sherman,A.Sherman,KC,TEN
10,2019,5746,"Johnson, D'Ernest",RB,cle,h,buf,0,3000,D'Ernest,Johnson,D.Johnson,CLE,BUF
10,2019,2816,"Lewis, Dion",RB,ten,h,kan,0,3900,Dion,Lewis,D.Lewis,TEN,KC
10,2019,5738,"Homer, Travis",RB,sea,a,sfo,0,3000,Travis,Homer,T.Homer,SEA,SF
10,2019,5370,"Allen, Javorius",RB,nyg,a,nyj,0,3000,Javorius,Allen,J.Allen,NYG,NYJ
10,2019,5722,"Ollison, Qadree",RB,atl,a,nor,0,3600,Qadree,Ollison,Q.Ollison,ATL,NO
10,2019,5397,"Zenner, Zach",RB,ari,a,tam,0,3500,Zach,Zenner,Z.Zenner,ARI,TB
10,2019,5492,"Smith, Keith",RB,atl,a,nor,0,3000,Keith,Smith,K.Smith,ATL,NO
10,2019,5644,"Armah, Alex",RB,car,a,gnb,0,3000,Alex,Armah,A.Armah,CAR,GB
10,2019,5683,"Hilliard, Dontrell",RB,cle,h,buf,0,4300,Dontrell,Hilliard,D.Hilliard,CLE,BUF
10,2019,3191,"Smith, Rod",RB,ten,h,kan,0,3000,Rod,Smith,R.Smith,TEN,KC
10,2019,5392,"Montgomery, Ty",RB,nyj,h,nyg,0,4100,Ty,Montgomery,T.Montgomery,NYJ,NYG
10,2019,5743,"Ricard, Patrick",RB,bal,a,cin,0,3000,Patrick,Ricard,P.Ricard,BAL,CIN
10,2019,5723,"Scarlett, Jordan",RB,car,a,gnb,0,4000,Jordan,Scarlett,J.Scarlett,CAR,GB
10,2019,2908,"Juszczyk, Kyle",RB,sfo,h,sea,0,3000,Kyle,Juszczyk,K.Juszczyk,SF,SEA
10,2019,2913,"Olawale, Jamize",RB,dal,h,min,0,3100,Jamize,Olawale,J.Olawale,DAL,MIN
10,2019,5517,"Vitale, Dan",RB,gnb,h,car,0,3000,Dan,Vitale,D.Vitale,GB,CAR
10,2019,5581,"Ham, C.J.",RB,min,a,dal,-0.1,3000,C.J.,Ham,C.Ham,MIN,DAL
10,2019,5718,"Pollard, Tony",RB,dal,h,min,-0.4,4800,Tony,Pollard,T.Pollard,DAL,MIN
